n_tokens_title,n_tokens_content,num_hrefs,num_imgs,num_videos,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,abs_title_subjectivity,abs_title_sentiment_polarity,shares
10,1167,29,11,0,10,0,0,0,0,0,0,19000,19000,19000,0.419721389721,0.0607473082473,0.031705227078,0.0239931448158,0.2,0.2,14800
7,257,1,1,0,5,0,0,1,0,0,0,0,0,0,0.464094304388,0.0935387488329,0.0311284046693,0.0155642023346,0.211111111111,0.155555555556,1300
11,1648,25,3,0,9,0,0,1,0,0,0,3800,7500,5650,0.345684571838,0.0664462460616,0.061286407767,0.0157766990291,0.191666666667,0.116666666667,8300
14,1038,19,1,0,10,0,0,0,0,1,0,0,0,0,0.48565981241,0.0574397546898,0.0472061657033,0.0298651252408,0.5,0,1900
15,110,4,0,4,8,0,1,0,0,0,0,1700,2800,2250,0.305303030303,0.117424242424,0.0181818181818,0.00909090909091,0.5,0,6900
10,173,5,1,0,3,0,0,0,0,1,0,1900,6400,4150,0.536574074074,-0.0518518518519,0.028901734104,0.0231213872832,0.5,0.6,2900
13,438,4,1,0,6,0,0,0,0,0,1,874,874,874,0.431508387446,0.0716193181818,0.041095890411,0.0296803652968,0.5,0,975
11,294,5,0,0,9,1,0,0,0,0,0,5200,5200,5200,0.377727272727,0.0859848484848,0.0340136054422,0.0204081632653,0.5,0,1900
10,225,4,0,1,7,0,0,0,0,0,0,0,0,0,0.502222222222,0.170202020202,0.0311111111111,0.0133333333333,0.166666666667,0.25,20700
10,367,5,1,0,6,0,0,1,0,0,0,1600,1600,1600,0.441982065553,0.0561626468769,0.0354223433243,0.0217983651226,0.1,0.4,1000
10,194,3,1,0,6,0,0,1,0,0,0,1200,1900,1550,0.354,0.056,0.0257731958763,0.0103092783505,0.5,0,8000
12,147,4,0,5,7,0,0,0,0,0,0,1500,5700,3600,0.511994949495,0.00776515151515,0.0680272108844,0.0680272108844,0.5,0,618
11,304,11,1,0,8,0,0,1,0,0,0,2500,4600,3740,0.393518518519,0.0837037037037,0.0328947368421,0.00986842105263,0.5,0,2200
13,512,7,8,2,5,0,0,0,0,0,1,1800,1800,1800,0.37264957265,-0.0457264957265,0.01171875,0.015625,0.5,0,1100
8,779,8,31,1,8,0,1,0,0,0,0,894,2900,2064.66666667,0.119614512472,0.0299989692847,0.012836970475,0.01540436457,0.5,0,5600
15,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.025,11400
13,1042,3,20,1,7,0,0,0,0,1,0,1500,1500,1500,0.441975365904,0.129598278705,0.0249520153551,0.0124760076775,0.25,0.5,7800
10,614,6,0,1,5,0,0,0,1,0,0,0,0,0,0.494973544974,0.139351851852,0.0293159609121,0.0179153094463,0.5,0,612
10,726,4,1,0,7,0,0,0,0,0,1,696,696,696,0.296219585013,0.122486565159,0.0385674931129,0.00964187327824,0.5,0,2300
11,309,14,0,1,10,0,0,0,0,1,0,823,823,823,0.453571428571,0.116339285714,0.0258899676375,0.0194174757282,0.5,0,884
10,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,3300
13,196,1,0,1,7,0,0,0,1,0,0,845,845,845,0.397435897436,0.200641025641,0.0357142857143,0.00510204081633,0.4375,0,1300
7,68,3,0,0,7,1,0,0,0,0,0,0,0,0,0.433333333333,0.0833333333333,0.0147058823529,0,0.5,0,2600
10,546,8,1,2,8,0,0,0,0,0,1,707,1900,1161.4,0.470536398467,-0.145536398467,0.0164835164835,0.0238095238095,0.5,0,767
7,662,17,1,0,8,0,0,1,0,0,0,0,0,0,0.479531024531,0.125484307359,0.0468277945619,0.02416918429,0.5,0,3700
13,498,4,17,0,10,0,0,1,0,0,0,1400,1400,1400,0.332263107263,0.150300625301,0.0461847389558,0.00602409638554,0.375,0,829
9,845,0,0,0,5,0,0,0,0,0,1,0,0,0,0.383503513395,0.0919411506368,0.0248520710059,0.0094674556213,0.5,0,1200
13,1011,18,2,1,7,0,0,1,0,0,0,635,914,774.5,0.487067460317,0.0428791486291,0.0227497527201,0.0148367952522,0.116666666667,0.194444444444,571
8,846,5,1,1,5,0,0,0,1,0,0,0,0,0,0.496140572391,-0.00463173400673,0.0295508274232,0.0260047281324,0.1,0.2,7700
12,593,20,15,0,8,0,1,0,0,0,0,1800,17300,6800,0.491928420417,0.155720829558,0.043844856661,0.0101180438449,0.5,0,1500
10,596,27,12,0,10,1,0,0,0,0,0,918,918,918,0.470856180856,0.114128405265,0.0587248322148,0.0285234899329,0.3,0.2,917
8,673,8,1,0,6,1,0,0,0,0,0,0,0,0,0.468688032398,0.228709328306,0.0653789004458,0.0133729569094,0.239393939394,0.0848484848485,5800
11,757,17,0,11,7,0,0,0,0,0,0,705,17300,4174.3,0.448536036036,0.0630067567568,0.0435931307794,0.0290620871863,0.45,0.25,2100
9,170,3,13,1,9,0,0,0,0,0,0,4100,4100,4100,0.669333333333,0.155111111111,0.0470588235294,0.0235294117647,0.5,0.3,1300
14,344,12,1,0,10,0,0,0,0,0,1,0,0,0,0.473958333333,0.0743055555556,0.0261627906977,0.0290697674419,0.2,0.2,4700
11,279,4,1,0,9,0,0,0,0,1,0,2400,83300,33166.6666667,0.432385361552,0.162169312169,0.0322580645161,0.00716845878136,0.5,0,1100
8,121,6,1,0,5,0,0,0,0,0,1,0,0,0,0.437777777778,0.108888888889,0.0165289256198,0.00826446280992,0.1,0.1,3700
11,1054,5,1,0,6,0,0,0,0,0,1,0,0,0,0.423884092098,0.0325242019885,0.0322580645161,0.0275142314991,0.5,0,2100
15,113,5,0,0,9,0,0,1,0,0,0,1700,5800,3366.66666667,0.46531986532,0.242929292929,0.0530973451327,0,0.125,0.125,1400
15,788,5,1,1,8,0,0,0,0,0,1,985,985,985,0.429407979408,0.0900579150579,0.0241116751269,0.011421319797,0.5,0,746
13,432,2,4,0,6,0,0,1,0,0,0,1100,1100,1100,0.313688000453,0.112060026031,0.0555555555556,0.0138888888889,0.1,0.08125,2900
9,227,8,9,0,7,0,0,0,0,0,0,1200,1200,1200,0.326666666667,0.328888888889,0.0396475770925,0,0.5,0,888
11,277,8,0,0,8,0,0,0,0,0,1,827,11100,4742.33333333,0.5095,0.05925,0.0324909747292,0.014440433213,0.281818181818,0.112121212121,3400
12,276,3,1,0,6,0,0,0,0,0,1,2500,2500,2500,0.355128205128,0.0217948717949,0.018115942029,0.018115942029,0.3,0.15,963
12,374,7,1,0,8,0,0,0,0,1,0,2500,7300,4100,0.442313612314,0.1804004329,0.0508021390374,0.0133689839572,0.183333333333,0.225,1400
10,235,12,1,0,9,0,0,0,0,1,0,0,0,0,0.403850535429,0.12785942128,0.0468085106383,0.0170212765957,0.5,0,1800
12,0,0,21,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,935
6,140,2,1,1,7,0,1,0,0,0,0,0,0,0,0.35,0.000961538461538,0.0214285714286,0.0357142857143,0.5,0,998
15,613,4,1,1,8,0,0,0,0,0,1,56900,56900,56900,0.442516195389,0.0551396948205,0.0309951060359,0.0228384991843,0.5,0,825
13,177,8,0,0,10,0,0,0,0,1,0,1700,1700,1700,0.410526315789,0.0736842105263,0.0508474576271,0.0338983050847,0.5,0,3700
12,294,7,2,1,7,0,1,0,0,0,0,7900,23000,12933.3333333,0.370322793149,0.0701910408432,0.0374149659864,0.0238095238095,0.5,0,1400
11,141,3,0,1,6,0,0,0,0,0,1,1900,1900,1900,0.454523809524,0.0322619047619,0.0212765957447,0.0212765957447,0.5,0,802
9,312,3,1,0,9,0,0,0,1,0,0,1500,1500,1500,0.365151515152,0.119019138756,0.0288461538462,0.00641025641026,0.5,0,6800
11,576,4,1,0,7,0,0,0,0,1,0,1000,3500,2250,0.47961982462,0.0836596042846,0.0607638888889,0.03125,0.0454545454545,0.136363636364,2900
13,118,3,0,2,9,0,1,0,0,0,0,930,930,930,0.554848484848,0.183787878788,0.0593220338983,0.0254237288136,0.0560606060606,0.0151515151515,1200
12,368,6,1,0,4,0,1,0,0,0,0,965,965,965,0.46283603228,0.0900339372562,0.0461956521739,0.0190217391304,0.1,0.1,1300
14,672,4,0,1,9,0,0,1,0,0,0,760,760,760,0.455879494655,0.14426627794,0.0446428571429,0.0193452380952,0.1,0.7,1600
8,789,6,3,2,7,0,0,0,0,0,1,853,853,853,0.286982808858,-0.0214772727273,0.020278833967,0.020278833967,0.5,0,1200
11,456,1,0,0,7,1,0,0,0,0,0,1200,1200,1200,0.41323953824,0.0269013666072,0.0328947368421,0.0219298245614,0.5,0,4900
13,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.35,1500
12,132,4,0,1,10,0,0,0,0,0,0,104100,104100,104100,0.429816017316,0.152218614719,0.0378787878788,0.00757575757576,0.5,0,205600
7,309,57,1,0,5,0,0,0,1,0,0,1500,3400,2450,0.53125,0.28984375,0.0355987055016,0.00970873786408,0.5,0,2100
11,957,8,1,2,8,0,0,0,0,1,0,4800,12500,8650,0.395621624407,0.0568165326737,0.0323928944619,0.0156739811912,0.211111111111,0.155555555556,1100
11,378,9,6,0,10,0,1,0,0,0,0,1100,4200,2666.66666667,0.565993265993,-0.0398779461279,0.0238095238095,0.0132275132275,0.5,0,2400
11,703,9,1,0,4,0,0,0,1,0,0,2200,19100,6220,0.416327947846,0.137593537415,0.0355618776671,0.0184921763869,0.25,0.25,5600
9,500,6,11,0,8,0,0,0,0,1,0,1100,1900,1500,0.605447811448,0.268138047138,0.052,0.008,0.5,0,1200
10,321,7,1,0,7,0,1,0,0,0,0,1100,1100,1100,0.410416666667,0.274913194444,0.0218068535826,0.00311526479751,0.4,0,3000
9,564,14,1,0,6,0,0,1,0,0,0,0,0,0,0.431870039683,0.122296626984,0.0354609929078,0.0124113475177,0,0.3,658
11,147,6,0,2,10,0,0,0,0,0,0,2000,3800,2900,0.461111111111,0.10404040404,0.0340136054422,0.0136054421769,0.5,0,1000
8,674,6,1,0,8,0,0,0,1,0,0,0,0,0,0.468834078108,0.106122573663,0.0727002967359,0.0356083086053,0.216666666667,0.266666666667,3500
9,209,2,1,0,5,0,0,0,0,0,1,1700,1700,1700,0.431481481481,0.154224537037,0.0334928229665,0.0191387559809,0.5,0,1400
11,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211111111111,0.155555555556,5100
11,1162,8,3,0,10,0,0,0,0,0,1,2600,4400,3600,0.378437718196,0.0680112181725,0.0301204819277,0.0197934595525,0.5,0,1100
10,535,25,9,0,8,0,0,0,1,0,0,753,6300,3217.66666667,0.585217824504,0.213521696557,0.0598130841121,0.014953271028,0.5,1,1300
11,208,5,1,0,7,0,0,0,1,0,0,866,11100,5983,0.420238095238,0.0924603174603,0.0480769230769,0.0144230769231,0.5,0,955
9,2448,46,1,0,8,1,0,0,0,0,0,0,0,0,0.567936060725,0.167729717482,0.0600490196078,0.0232843137255,0.5,0,73100
8,287,12,1,0,10,0,0,0,1,0,0,2200,2200,2200,0.433333333333,0.113333333333,0.0243902439024,0.0104529616725,0.5,0,1800
11,2069,6,1,1,7,0,0,0,0,0,1,941,3200,1810.25,0.411042864543,0.0640001202501,0.0449492508458,0.0154664088932,0.1,0.0666666666667,1100
13,1535,16,1,0,9,0,0,0,0,1,0,0,0,0,0.510547584136,0.16231942117,0.0488599348534,0.0130293159609,0.3,0.1,3000
13,712,12,1,0,10,0,0,0,0,1,0,1300,1300,1300,0.44132876927,0.150356506239,0.0463483146067,0.0126404494382,0.111111111111,0.133333333333,3700
9,467,7,1,1,7,0,0,0,0,1,0,2100,39400,20750,0.37339302112,0.117573461892,0.0364025695931,0.0149892933619,0.0454545454545,0.136363636364,1300
7,615,7,1,0,7,0,0,0,0,0,1,3900,4800,4350,0.466861318351,0.0639685609898,0.0357723577236,0.0178861788618,0.2,0.4,2000
8,628,6,1,0,8,0,0,1,0,0,0,2600,2600,2600,0.438672723288,0.140771497021,0.0414012738854,0.00955414012739,0.5,0,3500
15,347,11,6,1,6,0,1,0,0,0,0,608,3800,2204,0.575980392157,0.271078431373,0.0720461095101,0.0230547550432,0.0166666666667,0.225,1600
9,872,15,17,1,9,0,0,0,0,1,0,624,6000,2006.84615385,0.498732029288,0.097054206082,0.0355504587156,0.0160550458716,0.5,0,757
10,803,17,1,0,7,0,0,0,0,1,0,527,5600,2589.57142857,0.447611950891,0.153566106025,0.0460772104608,0.0124533001245,0.166666666667,0.25,754
12,312,11,1,0,10,0,0,0,0,1,0,4200,4200,4200,0.433380681818,0.0381392045455,0.0224358974359,0.0128205128205,0.2,0,1900
8,2772,30,1,0,6,0,0,1,0,0,0,973,4400,2234.6,0.494270348993,0.183494067661,0.0487012987013,0.00937950937951,0.35,0.25,5700
9,164,5,0,0,8,0,0,0,0,0,0,0,0,0,0.365104166667,0.05078125,0.030487804878,0.0426829268293,0.25,0.375,6400
12,301,2,2,1,9,0,0,0,0,0,1,588,3800,2194,0.403333333333,0.0328439153439,0.0398671096346,0.0232558139535,0.5,0,675
18,401,21,0,0,3,0,0,0,1,0,0,1400,7900,4650,0.395365418895,0.279467468806,0.0374064837905,0.00498753117207,0.3,0.2,6600
9,780,24,1,10,7,0,0,0,1,0,0,2100,2100,2100,0.532842025699,0.24096749811,0.0346153846154,0.0102564102564,0.15,0.35,213
17,471,36,2,0,7,1,0,0,0,0,0,1000,10800,3850,0.47,-0.116944444444,0.0169851380042,0.0297239915074,0.1,0.3,639
12,293,15,0,1,6,0,0,0,0,0,1,743,2400,1348.6,0.527536231884,0.163405797101,0.0443686006826,0.0170648464164,0.5,0,837
13,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,8000
12,717,4,1,0,5,0,0,1,0,0,0,1000,3400,2200,0.40177672956,0.123852201258,0.0348675034868,0.0125523012552,0.2,0.2,531
11,312,5,1,0,7,0,1,0,0,0,0,1300,1300,1300,0.641857730747,0.104109881888,0.0512820512821,0.0352564102564,0.0454545454545,0.136363636364,1700
8,833,17,1,0,6,0,0,0,0,0,1,0,0,0,0.498649815345,0.193336940837,0.0444177671068,0.015606242497,0.142857142857,0.214285714286,1600
12,275,6,0,1,8,0,0,0,0,0,1,431,431,431,0.485952380952,0.0167857142857,0.0436363636364,0.0218181818182,0.5,0,1100
8,381,26,22,0,6,0,0,0,0,0,0,36600,36600,36600,0.597894620811,0.184854497354,0.0262467191601,0.0157480314961,0.5,0,6100
12,333,9,1,0,10,0,0,0,0,1,0,9500,9500,9500,0.448825757576,0.147272727273,0.036036036036,0.015015015015,0,0.5,1500
15,296,14,1,0,3,0,0,0,1,0,0,2400,18200,10300,0.480263157895,0.324122807018,0.0472972972973,0.00675675675676,0,0.3,1200
8,722,27,1,0,4,0,0,1,0,0,0,473,5300,3124.33333333,0.461855396066,0.11355661882,0.0470914127424,0.016620498615,0,0.5,1900
14,604,22,3,0,7,0,0,0,0,0,1,519,634,557.333333333,0.36681547619,0.025744047619,0.0198675496689,0.0182119205298,0.1,0.1,2800
10,1146,36,11,0,8,0,0,1,0,0,0,2100,13100,5866.66666667,0.505930735931,0.187696922643,0.0558464223386,0.00349040139616,0.5,0,3200
14,506,5,1,0,6,0,0,1,0,0,0,866,3900,1841.5,0.487270258981,0.10678780284,0.0415019762846,0.0217391304348,0.5,0,953
10,417,18,1,0,7,0,0,0,0,0,1,0,0,0,0.247743589744,0.0533333333333,0.0215827338129,0.0191846522782,0.5,0,1500
11,414,6,1,0,6,0,0,1,0,0,0,16800,16800,16800,0.40922979798,0.0805158730159,0.0314009661836,0.012077294686,0.2,0,863
10,577,3,1,0,5,0,0,1,0,0,0,1700,1700,1700,0.379898804899,0.106986531987,0.0277296360485,0.0138648180243,0.5,0,730
13,653,5,1,1,4,0,0,0,0,0,1,885,1900,1392.5,0.400505050505,0.0353896103896,0.0168453292496,0.010719754977,0,0.275,603
11,1149,9,1,0,6,0,1,0,0,0,0,0,0,0,0.46669541354,0.0666691857226,0.035683202785,0.0304612706701,0.4,0,1100
11,462,10,1,0,3,0,0,0,1,0,0,5300,5300,5300,0.554004329004,0.322987012987,0.0952380952381,0.0238095238095,0.5,0,5100
10,409,3,1,0,7,0,1,0,0,0,0,3400,3400,3400,0.443123840445,0.0932687847866,0.0440097799511,0.0122249388753,0.0522727272727,0.193181818182,3300
12,227,8,1,1,3,0,1,0,0,0,0,1500,5000,2800,0.464583333333,0.0772348484848,0.0484581497797,0.0220264317181,0,0.5,969
10,232,6,0,0,9,0,0,0,0,1,0,0,0,0,0.378921568627,0.220098039216,0.0431034482759,0.0129310344828,0.5,0.6,756
10,192,1,0,1,6,0,1,0,0,0,0,2000,2000,2000,0.440390749601,0.0748803827751,0.0416666666667,0.0260416666667,0.5,0,701
13,163,3,0,2,10,0,0,0,0,1,0,1000,2200,1600,0.421666666667,0.0311111111111,0.0245398773006,0.0306748466258,0.1,0,9100
11,244,4,2,0,10,0,0,0,0,0,0,9100,9100,9100,0.428054298643,-0.0322775263952,0.0327868852459,0.0204918032787,0.5,0,15000
9,444,12,1,11,7,0,1,0,0,0,0,2500,2500,2500,0.457423067888,0.0144233027954,0.045045045045,0.0292792792793,0.075,0.2,1600
7,386,18,8,0,10,0,0,0,1,0,0,638,9500,8113.8,0.588717532468,0.254383116883,0.0492227979275,0.00777202072539,0.5,0,1100
10,4130,35,6,4,10,1,0,0,0,0,0,0,0,0,0.489006362526,0.0924063654864,0.0489104116223,0.0232445520581,0.5,0,10000
14,939,15,2,1,8,0,0,0,0,0,1,786,10300,2686.71428571,0.463990349928,0.0370065047799,0.0298189563365,0.0234291799787,0.5,0,790
11,511,6,1,0,10,1,0,0,0,0,0,937,937,937,0.475335775336,0.0564713064713,0.0293542074364,0.0156555772994,0.142857142857,0.214285714286,1100
11,365,6,1,1,9,0,1,0,0,0,0,4600,35200,13025,0.424177489177,0.0479437229437,0.041095890411,0.0164383561644,0.5,0,10900
10,585,12,1,0,9,0,0,0,0,0,1,0,0,0,0.438932002956,0.153122690318,0.0358974358974,0.0119658119658,0.4,0,1100
9,138,2,1,2,6,0,0,0,0,0,0,31500,31500,31500,0.477777777778,0.161111111111,0.0289855072464,0.00724637681159,0.5,0,844
7,745,18,17,0,8,1,0,0,0,0,0,5700,5700,5700,0.454325455965,0.144937371372,0.0456375838926,0.0228187919463,0.5,0,4900
10,0,0,24,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,2700
9,658,21,1,1,7,0,0,0,0,0,1,0,0,0,0.427911549235,0.0164350355527,0.0197568389058,0.0182370820669,0.1,0.2,1100
12,281,5,1,0,7,0,0,0,0,1,0,2700,2700,2700,0.451829988194,0.11123081464,0.0391459074733,0.017793594306,0.5,0,4600
9,204,14,10,0,9,0,0,0,0,0,0,12900,12900,12900,0.602777777778,0.222619047619,0.0490196078431,0.0147058823529,0.15,0.35,1600
13,515,10,1,0,8,0,1,0,0,0,0,1700,16000,6900,0.490456989247,0.231048387097,0.0368932038835,0.00970873786408,0.5,0,804
11,0,0,60,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0.266666666667,0.183333333333,17100
10,377,9,11,0,8,0,0,0,0,0,0,1100,1100,1100,0.359848484848,0.102462121212,0.0212201591512,0.0132625994695,0.5,0,1600
10,122,1,0,1,6,0,0,0,0,0,0,5700,5700,5700,0.442857142857,0.0547619047619,0.0245901639344,0.0245901639344,0.5,0,17800
12,249,7,1,0,6,0,1,0,0,0,0,3400,3900,3600,0.416228070175,0.0934210526316,0.0401606425703,0.0281124497992,0,0.2,749
11,230,6,2,0,9,0,0,0,0,0,1,4700,4700,4700,0.275026123302,0.101645768025,0.0652173913043,0.00869565217391,0.216666666667,0.266666666667,7100
11,216,4,1,0,5,0,0,1,0,0,0,38,2800,1419,0.181944444444,-0.0402777777778,0.0138888888889,0.0277777777778,0.05,0.2,700
10,362,4,1,0,5,0,0,1,0,0,0,1100,1100,1100,0.487916106882,0.120159725332,0.0441988950276,0.0110497237569,0.5,0,1500
9,148,2,1,0,5,0,0,0,0,0,1,0,0,0,0.378885281385,0.175487012987,0.0405405405405,0.00675675675676,0.5,0,114
12,188,6,0,10,5,0,1,0,0,0,0,573,2100,1336.5,0.600505050505,0.309595959596,0.0372340425532,0,0.0333333333333,0.0166666666667,1200
10,1089,36,21,0,10,0,0,0,0,0,1,1100,50200,12520,0.401090397058,0.110459200298,0.030303030303,0.0119375573921,0.5,0,8600
9,352,4,1,1,7,0,0,1,0,0,0,1600,5900,3750,0.479904761905,0.15680952381,0.03125,0.0142045454545,0.333333333333,0.125,1000
12,470,17,1,0,6,0,0,0,0,0,1,0,0,0,0.374162257496,0.0420634920635,0.0191489361702,0.0170212765957,0.3,0.1,1200
8,462,2,1,0,9,0,1,0,0,0,0,232,1400,816,0.427154663518,0.253533303817,0.0367965367965,0,0.5,0,721
9,282,6,0,1,7,0,0,0,0,0,1,7900,7900,7900,0.378070175439,0.178070175439,0.0390070921986,0.00709219858156,0.5,0,2900
10,246,4,1,0,10,0,1,0,0,0,0,1600,1600,1600,0.472088229231,0.214120799835,0.0650406504065,0.00813008130081,0.166666666667,0.333333333333,1300
10,1977,8,36,0,8,0,0,0,0,1,0,1900,5700,3233.33333333,0.337984346571,0.0964975845411,0.048052604957,0.0161861406171,0.333333333333,0.166666666667,1600
11,548,1,11,0,5,0,0,1,0,0,0,919,919,919,0.304784271284,0.0562146464646,0.0346715328467,0.021897810219,0.3,0.125,1000
7,154,5,1,0,6,0,0,0,0,1,0,1300,3100,2200,0.408221099888,0.0940095398429,0.0649350649351,0.00649350649351,0.5,0,894
13,159,2,1,1,5,1,0,0,0,0,0,8800,8800,8800,0.421212121212,0.0280303030303,0.0251572327044,0.0503144654088,0.2,0.5,456
7,235,8,1,0,4,0,0,0,0,0,1,812,2200,1482.4,0.36130952381,0.0988095238095,0.0212765957447,0.0170212765957,0.5,0,1300
12,886,5,26,0,7,0,0,0,0,1,0,0,0,0,0.453805096419,0.186673553719,0.0361173814898,0.00225733634312,0.5,0,1600
10,416,4,2,1,7,0,0,0,0,1,0,1600,2000,1800,0.537579365079,0.0716666666667,0.0240384615385,0.0240384615385,0.0634920634921,0.0714285714286,1100
13,1002,10,3,0,5,0,1,0,0,0,0,734,6900,2658.5,0.361276127613,0.0864421263555,0.0419161676647,0.0259481037924,0,0.25,796
7,1061,8,1,2,4,0,0,1,0,0,0,1300,310800,73660,0.490951783724,0.164658774197,0.0508953817154,0.014137606032,0.3,0.1,2200
10,473,6,1,0,6,0,0,1,0,0,0,1200,1200,1200,0.455200391007,-0.0504309221245,0.0211416490486,0.0253699788584,0.211111111111,0.155555555556,3700
8,731,17,0,11,5,0,0,0,0,0,0,53900,53900,53900,0.536420940171,0.051266025641,0.0328317373461,0.0232558139535,0.5,0,907
12,285,7,0,1,4,0,0,0,1,0,0,1300,1800,1550,0.491176470588,0.0470588235294,0.0210526315789,0.0140350877193,0.1,0.2,37500
8,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1600
8,1115,9,12,0,10,0,0,0,1,0,0,925,16000,8462.5,0.499221490684,0.0170394785106,0.0367713004484,0.0340807174888,0.05,0.3,10700
11,1093,40,8,0,5,0,0,0,0,1,0,791,2300,1545.5,0.418981691919,0.134549152237,0.0393412625801,0.0164684354986,0.5,0,2400
11,249,6,1,0,4,0,1,0,0,0,0,6700,7700,7200,0.705212842713,0.305459355459,0.0481927710843,0.00401606425703,0.3,0.4,22000
6,806,12,11,0,10,0,0,0,0,1,0,803,6700,2435.2,0.518831168831,0.230460858586,0.0508684863524,0.0111662531017,0,0.5,7400
8,822,13,2,1,10,0,0,0,0,0,1,9000,25900,14633.3333333,0.400700854701,0.0392991452991,0.0340632603406,0.0206812652068,0.5,0,1100
15,541,14,1,1,8,0,0,0,0,0,1,1100,1100,1100,0.442907375643,0.205334476844,0.0591497227357,0.0166358595194,0.272727272727,0.0681818181818,4500
7,127,6,1,0,5,0,0,0,0,0,1,866,16300,7488.66666667,0.366666666667,0.1,0.00787401574803,0.00787401574803,0.5,0,1600
9,1222,19,20,1,4,0,0,0,0,0,1,1100,2500,1800,0.288355570632,-0.0087648876828,0.0147299509002,0.0237315875614,0.4,0.1,1400
9,488,5,1,0,8,0,0,0,0,0,0,4000,15000,9500,0.561564361564,0.184246309246,0.0450819672131,0.016393442623,0.5,0,420
12,291,7,0,1,9,0,1,0,0,0,0,642,1900,1271,0.290994152047,-0.00853801169591,0.0171821305842,0.0137457044674,0.5,0,2800
9,579,2,0,1,9,0,0,1,0,0,0,0,0,0,0.455084325397,0.21484375,0.0587219343696,0.0155440414508,0.5,0,1100
11,1457,3,1,1,6,0,1,0,0,0,0,876,987,931.5,0.481728973749,0.0971786574353,0.0535346602608,0.0226492793411,0.2,0.4,5400
13,309,6,1,1,6,0,1,0,0,0,0,2200,18600,7800,0.491491841492,0.250407925408,0.0550161812298,0.0129449838188,0.45,0.55,795
8,454,35,20,0,10,0,0,0,0,0,0,5100,5100,5100,0.64868476431,0.140265151515,0.0330396475771,0.0220264317181,0.5,0,1300
13,449,13,1,0,9,0,0,0,1,0,0,15000,15000,15000,0.402989417989,-0.0179100529101,0.0244988864143,0.0200445434298,0.1,0.4,3300
12,298,14,10,1,9,0,0,0,0,0,0,2000,4800,3400,0.554216770883,0.203884078884,0.0637583892617,0.0167785234899,0.267857142857,0.392857142857,8100
9,430,17,1,0,10,0,0,0,0,0,1,0,0,0,0.367324597325,0.0193564018564,0.0395348837209,0.0232558139535,0.4,0.8,1000
12,422,14,9,0,9,0,0,0,0,0,0,58100,58100,58100,0.42287755102,0.0505918367347,0.0521327014218,0.0142180094787,0.366666666667,0.0666666666667,3300
12,364,7,1,0,9,0,0,1,0,0,0,0,0,0,0.237121212121,0.0910353535354,0.0576923076923,0.010989010989,0.433333333333,0.0333333333333,1600
7,466,4,0,11,7,0,0,0,0,0,0,3000,6800,4900,0.525344611529,0.175140977444,0.049356223176,0.0150214592275,0.5,0,6000
9,314,4,8,0,4,0,0,1,0,0,0,1400,3500,2166.66666667,0.362525252525,0.141194083694,0.0700636942675,0.00955414012739,0.222727272727,0.0681818181818,3700
10,609,4,1,1,8,0,0,0,0,0,1,31900,31900,31900,0.413692905734,0.108610301263,0.0328407224959,0.0114942528736,0.5,0,939
11,1011,8,1,0,7,0,0,0,0,0,1,743,3200,1947.66666667,0.441214516595,0.00552955266955,0.028684470821,0.0187932739862,0.357142857143,0.714285714286,713
8,1454,6,10,1,6,0,0,0,1,0,0,2200,9900,5500,0.480050505051,0.194356511544,0.0371389270977,0.0110041265475,0.5,0,12500
11,265,17,12,0,10,0,0,0,0,0,0,2300,2300,2300,0.621052631579,0.264473684211,0.0490566037736,0.011320754717,0.5,0,1500
9,433,10,1,0,10,0,0,0,0,1,0,0,0,0,0.522375,0.0955625,0.0415704387991,0.0230946882217,0.5,0,221
6,102,5,0,2,10,0,0,0,0,0,1,1800,2700,2250,0.529924242424,0.172727272727,0.0294117647059,0,0.5,0,703
9,192,2,1,0,1,0,0,0,1,0,0,2200,2200,2200,0.35873015873,0.138095238095,0.03125,0.00520833333333,0,0.5,736
10,1097,18,7,0,10,0,0,0,0,0,1,3500,3500,3500,0.476951980119,0.161331449415,0.0519598906108,0.0218778486782,0.5,0.9,939
11,1249,17,18,0,10,0,0,0,0,1,0,624,7600,2463.58333333,0.456773177318,0.116779713686,0.0400320256205,0.0208166533227,0.4,0,6400
9,1595,59,1,0,8,0,0,0,1,0,0,534,69100,4806.79166667,0.423118636059,0.190269902242,0.058934169279,0.0112852664577,0.5,0,2300
